
2022-10-22 10:33,0,+3.1,+4.5,+6.9,+11.1,+11.7,+11.0,+11.2,+10.5,+10.1
2022-10-22 11:33,0,+3.0,+4.3,+6.8,+7.6,+7.2,+7.7,+8.1,+8.1,+8.0
2022-10-22 12:33,0,+3.1,+4.4,+6.8,+7.7,+7.2,+7.7,+8.0,+8.1,+8.0
2022-10-22 13:33,0,+3.1,+4.4,+6.9,+8.0,+7.2,+7.7,+8.0,+8.0,+8.0
2022-10-22 14:33,0,+3.1,+4.4,+6.9,+8.2,+7.3,+7.8,+8.1,+8.1,+8.0
2022-10-22 15:33,0,+3.1,+4.5,+6.9,+8.5,+7.5,+7.8,+8.1,+8.1,+8.0
2022-10-22 16:33,0,+3.1,+4.5,+6.9,+8.5,+7.6,+7.8,+8.0,+8.1,+8.1
2022-10-22 17:33,0,+3.2,+4.5,+7.0,+8.6,+7.7,+7.8,+8.1,+8.1,+8.1
2022-10-22 18:33,0,+3.2,+4.5,+7.0,+8.6,+7.7,+8.0,+8.1,+8.1,+8.1
2022-10-22 19:33,0,+3.2,+4.6,+7.0,+8.5,+7.8,+8.1,+8.1,+8.1,+8.1
2022-10-22 20:33,0,+3.2,+4.6,+7.0,+8.5,+7.8,+8.1,+8.2,+8.2,+8.1
2022-10-22 21:33,0,+3.2,+4.6,+7.0,+8.3,+7.8,+8.1,+8.2,+8.2,+8.1
2022-10-22 22:33,0,+3.2,+4.6,+7.0,+8.3,+7.8,+8.2,+8.2,+8.2,+8.1
2022-10-22 23:33,0,+3.3,+4.6,+7.0,+8.2,+7.8,+8.2,+8.2,+8.2,+8.1
2022-10-23 00:33,0,+3.3,+4.6,+7.0,+8.1,+7.8,+8.2,+8.3,+8.2,+8.1
2022-10-23 01:33,0,+3.3,+4.6,+7.1,+8.0,+7.8,+8.2,+8.3,+8.2,+8.2
2022-10-23 02:33,0,+3.3,+4.6,+7.1,+8.0,+7.7,+8.2,+8.3,+8.2,+8.2
2022-10-23 03:33,0,+3.3,+4.6,+7.1,+8.0,+7.8,+8.2,+8.3,+8.3,+8.2
2022-10-23 04:33,0,+3.3,+4.7,+7.1,+7.8,+7.7,+8.2,+8.3,+8.2,+8.2
2022-10-23 05:33,0,+3.4,+4.7,+7.1,+7.8,+7.7,+8.2,+8.5,+8.3,+8.2
